event_id,investigation_type,event_date,location,country,injury_severity,aircraft_damage,aircraft_category,make,model,amateur_built,number_of_engines,engine_type,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition
20170221X13702,Accident,2017-02-19,"Three Rivers, MI",United States,Non-Fatal,Substantial,Airplane,cessna,T182,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170222X25314,Accident,2017-02-19,"Springfield, OH",United States,Fatal,Destroyed,Airplane,macleod,HOMEBUILT,Yes,1.0,Reciprocating,1.0,0.0,0.0,0.0,VMC
20170222X85738,Accident,2017-02-19,"Fairbanks, AK",United States,Non-Fatal,Substantial,Airplane,cessna,A185,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170301X93327,Accident,2017-02-19,"Spofford, TX",United States,Non-Fatal,Substantial,Helicopter,robinson_helicopter_company,R44,No,1.0,Reciprocating,0.0,1.0,0.0,0.0,VMC
20170301X14146,Accident,2017-02-19,"Raetihi, New Zealand",New Zealand,Non-Fatal,Substantial,Helicopter,hughes,369E,No,1.0,Turbo Shaft,0.0,0.0,1.0,0.0,unknown
20170221X43832,Accident,2017-02-20,"Melbourne, Australia",Australia,Fatal,Destroyed,Airplane,raytheon,B200,No,2.0,Turbo Prop,5.0,0.0,0.0,0.0,unknown
20170222X75136,Accident,2017-02-20,"Albuquerque, NM",United States,Non-Fatal,Substantial,Balloon,thunder_&_colt_airborne_amer,AX10 180,No,0.0,unknown,0.0,0.0,0.0,10.0,VMC
20170222X85459,Accident,2017-02-20,"Valparaiso, IN",United States,Non-Fatal,Substantial,Airplane,stinson,108,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170301X91005,Accident,2017-02-20,"Phoenix, AZ",United States,Non-Fatal,Substantial,Airplane,piper,PA 28R,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20170510X50406,Incident,2017-02-20,"Cancun, Mexico",Mexico,unknown,unknown,Airplane,airbus,A321,No,0.0,unknown,0.0,0.0,0.0,0.0,unknown
20170605X70156,Accident,2017-02-20,"Petit Bourg, Guadeloupe",Guadeloupe,Fatal,Destroyed,Airplane,piper,PA28,No,1.0,Reciprocating,1.0,0.0,0.0,0.0,VMC
20170221X23823,Accident,2017-02-21,"Gainesville, TX",United States,Non-Fatal,Substantial,Airplane,american_aviation,AA 1A,No,1.0,Reciprocating,0.0,1.0,1.0,0.0,VMC
20170221X44737,Accident,2017-02-21,"Ormond beach, FL",United States,Non-Fatal,Substantial,Helicopter,schweizer,269C,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20170308X60632,Accident,2017-02-21,"San Juan, PR",United States,Non-Fatal,Substantial,Helicopter,eurocopter,AS 350,No,1.0,Turbo Shaft,0.0,0.0,0.0,2.0,VMC
20170222X12747,Accident,2017-02-22,"East Haven, CT",United States,Fatal,Destroyed,Airplane,piper,PA38,No,1.0,Reciprocating,1.0,0.0,1.0,0.0,VMC
20170306X32312,Accident,2017-02-22,"Monongahela, PA",United States,Non-Fatal,Substantial,Airplane,stump_great_lakes,2T 1A,Yes,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170308X31846,Accident,2017-02-22,"Unknown, PO",United States,Non-Fatal,Substantial,Helicopter,hughes,369A,No,1.0,Turbo Shaft,0.0,0.0,2.0,0.0,VMC
20170223X45721,Incident,2017-02-23,"Sao Paulo, Brazil",Brazil,Non-Fatal,unknown,Airplane,airbus,A320,No,0.0,unknown,0.0,0.0,0.0,137.0,unknown
20170224X34451,Accident,2017-02-23,"Stevensville, MT",United States,Non-Fatal,Substantial,Airplane,beech,A36TC,No,1.0,Reciprocating,0.0,2.0,0.0,0.0,VMC
20170228X43205,Accident,2017-02-23,"Big Lake, AK",United States,Non-Fatal,Substantial,Airplane,piper,PA22,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,IMC
20170328X60448,Accident,2017-02-23,"Cahokia, IL",United States,unknown,Substantial,Airplane,cessna,172R,No,1.0,Reciprocating,0.0,0.0,0.0,0.0,Unk
20171121X13917,Accident,2017-02-23,"Santa Catarina, Brazil",Brazil,Fatal,Substantial,Airplane,piper,PA25,No,0.0,unknown,1.0,0.0,0.0,0.0,VMC
20170330X62220,Accident,2017-02-24,"Faisalabad, Pakistan",Pakistan,Fatal,Substantial,Airplane,cessna_aircraft_company,162 LSA,No,1.0,Reciprocating,2.0,0.0,0.0,0.0,unknown
20170224X14045,Accident,2017-02-24,"Chatham, NJ",United States,Non-Fatal,Substantial,Helicopter,robinson_helicopter,R44,No,1.0,Reciprocating,0.0,1.0,1.0,0.0,VMC
20170224X20723,Accident,2017-02-24,"Linden, NJ",United States,Non-Fatal,Substantial,Airplane,cessna,T337,No,2.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170224X75120,Accident,2017-02-24,"Orange, MA",United States,Non-Fatal,Substantial,Airplane,cessna,120,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170224X81432,Accident,2017-02-24,"Daytona Beach, FL",United States,Non-Fatal,Substantial,Airplane,cirrus,SR20,No,1.0,Reciprocating,0.0,0.0,2.0,0.0,IMC
20170224X82547,Accident,2017-02-24,"Statesville, NC",United States,Non-Fatal,unknown,Balloon,balloon_works,FIREFLY 7,No,1.0,unknown,0.0,0.0,1.0,1.0,VMC
20170228X14159,Accident,2017-02-24,"Marysville, CA",United States,Non-Fatal,Substantial,Airplane,guarino,Vans,Yes,1.0,Reciprocating,0.0,2.0,0.0,0.0,VMC
20160919X20225,Accident,2017-02-25,"Weiser, ID",United States,Non-Fatal,Substantial,Airplane,piper,PA 28-140,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170226X53533,Accident,2017-02-25,"Melbourne, FL",United States,Non-Fatal,Substantial,Airplane,socata,TB20,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170301X20646,Accident,2017-02-25,"Waukesha, WI",United States,Non-Fatal,Substantial,Airplane,cessna,340A,No,2.0,Reciprocating,0.0,0.0,0.0,1.0,IMC
20170226X24343,Accident,2017-02-26,"Westhampton Beach, NY",United States,Fatal,Destroyed,Airplane,ryan,NAVION,No,1.0,Reciprocating,2.0,0.0,1.0,0.0,VMC
20170227X54511,Accident,2017-02-26,"Panguitch, UT",United States,Fatal,Substantial,Airplane,cessna,172,No,1.0,Reciprocating,3.0,0.0,0.0,0.0,VMC
20170228X70133,Accident,2017-02-26,"Madill, OK",United States,Non-Fatal,Substantial,Airplane,cessna,152,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170301X00432,Accident,2017-02-26,"Las Vegas, NV",United States,Non-Fatal,Substantial,Helicopter,eurocopter,EC130,No,1.0,Turbo Shaft,0.0,0.0,0.0,3.0,VMC
20170306X34644,Accident,2017-02-26,"Hong Kong, China",China,Non-Fatal,Substantial,Airplane,cessna,152,No,0.0,unknown,0.0,0.0,0.0,2.0,unknown
20170306X90517,Accident,2017-02-26,"Magdalena, Sonora, Mexico",Mexico,Fatal,unknown,Airplane,cessna,172,No,0.0,unknown,4.0,0.0,0.0,0.0,unknown
20170227X30016,Accident,2017-02-27,"Berthoud, CO",United States,Fatal,Substantial,Airplane,cessna,172S,No,1.0,Reciprocating,2.0,0.0,0.0,0.0,VMC
20170228X14333,Accident,2017-02-27,"Bellingham, WA",United States,Non-Fatal,Substantial,Airplane,socata,TBM700,No,1.0,Turbo Prop,0.0,0.0,0.0,1.0,IMC
20170228X30735,Accident,2017-02-27,"Chauvin, LA",United States,Fatal,Destroyed,Helicopter,bell,407,No,1.0,Turbo Shaft,1.0,0.0,0.0,0.0,VMC
20170301X95555,Accident,2017-02-27,"Phoenix, AZ",United States,Non-Fatal,Substantial,Airplane,piper,PA28,No,1.0,Reciprocating,0.0,0.0,0.0,3.0,VMC
20170227X34320,Accident,2017-02-28,"Riverside, CA",United States,Fatal,Destroyed,Airplane,cessna,T310Q,No,2.0,Reciprocating,4.0,0.0,1.0,0.0,IMC
20170228X40721,Accident,2017-02-28,"Methuen, MA",United States,Fatal,Substantial,Airplane,lavender_alan_p,SONEX,Yes,1.0,Reciprocating,1.0,0.0,0.0,0.0,VMC
20170228X75151,Accident,2017-02-28,"Prentiss, MS",United States,Non-Fatal,Substantial,Airplane,air_tractor_inc,AT 802,No,1.0,Turbo Prop,0.0,0.0,0.0,1.0,VMC
20170301X74824,Accident,2017-02-28,"Azraq, Jordan",Jordan,Non-Fatal,Substantial,Airplane,boeing,767 33A,No,2.0,Turbo Fan,0.0,0.0,0.0,217.0,unknown
20170301X43311,Accident,2017-03-01,"St Petersburg, FL",United States,Non-Fatal,Substantial,Airplane,cessna,172S,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170301X85247,Accident,2017-03-01,"Firebaugh, CA",United States,Non-Fatal,Substantial,Helicopter,bell,206B,No,1.0,Turbo Shaft,0.0,0.0,0.0,1.0,VMC
20170302X20111,Accident,2017-03-01,"West Palm Beach, FL",United States,Non-Fatal,Substantial,Airplane,xtremeair_gmbh,XA42,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170302X20302,Accident,2017-03-01,"Carson City, NV",United States,Non-Fatal,Substantial,Airplane,bellanca,17-30A,No,1.0,Reciprocating,0.0,0.0,1.0,0.0,VMC
20170302X33223,Accident,2017-03-01,"Live Oak, CA",United States,Non-Fatal,Substantial,Airplane,maule,MX7,No,1.0,Reciprocating,0.0,1.0,0.0,0.0,VMC
20170306X22248,Accident,2017-03-01,"Mercey Hot Springs, CA",United States,Non-Fatal,Substantial,Airplane,smith_douglas_j.,Sonex,Yes,1.0,Reciprocating,0.0,1.0,0.0,0.0,VMC
20170302X21331,Accident,2017-03-02,"Ft Lauderdale, FL",United States,Non-Fatal,Substantial,Airplane,cessna,340,No,2.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170306X21055,Accident,2017-03-02,"Roxbury, KS",United States,Non-Fatal,Substantial,Airplane,maule,M5,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170306X55606,Accident,2017-03-02,"Tulsa, OK",United States,Non-Fatal,Substantial,Airplane,cessna,152,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170306X60222,Accident,2017-03-02,"Greenville, ME",United States,Non-Fatal,Substantial,Airplane,cessna,172,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170307X02808,Accident,2017-03-02,"Fairmont, OK",United States,Non-Fatal,Substantial,Airplane,aero_commander,S2R,No,1.0,Reciprocating,0.0,0.0,1.0,0.0,VMC
20170303X52046,Accident,2017-03-03,"Metlakatla, AK",United States,Non-Fatal,Substantial,Airplane,beech,G18,No,2.0,Reciprocating,0.0,2.0,0.0,0.0,IMC
20170306X30953,Accident,2017-03-03,"Alpine, TX",United States,Non-Fatal,Substantial,Airplane,cessna,182,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20170304X15812,Accident,2017-03-04,"Canton, GA",United States,Fatal,Substantial,Airplane,cessna,421,No,2.0,Reciprocating,1.0,0.0,0.0,0.0,VMC
20170304X55438,Accident,2017-03-04,"Duette, FL",United States,Fatal,Destroyed,Airplane,beech,B 60,No,2.0,Reciprocating,2.0,0.0,0.0,0.0,VMC
20170306X05343,Accident,2017-03-04,"Conway, AR",United States,Non-Fatal,unknown,Airplane,cessna,162,No,1.0,Reciprocating,0.0,0.0,1.0,1.0,VMC
20170306X21712,Accident,2017-03-04,"Paynesville, MN",United States,Non-Fatal,Substantial,Airplane,jude_mike_c,SIDE WINDER,Yes,1.0,Reciprocating,0.0,0.0,1.0,0.0,VMC
20170307X94532,Accident,2017-03-04,"Hebron, NE",United States,Non-Fatal,Substantial,Airplane,mooney,M20F,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170308X91038,Accident,2017-03-04,"Villa Tapia, Las Americas",Dominican Republic,Fatal,Destroyed,Airplane,piper,PA25,No,1.0,Reciprocating,1.0,0.0,0.0,0.0,unknown
20170305X82212,Accident,2017-03-05,"Argyle, NY",United States,Non-Fatal,Substantial,Airplane,cessna,150J,No,1.0,Reciprocating,0.0,2.0,0.0,0.0,VMC
20170307X14358,Accident,2017-03-05,"Henderson, NV",United States,Non-Fatal,Substantial,Airplane,lancair_company,Columbia 400,No,1.0,Reciprocating,0.0,2.0,0.0,0.0,VMC
20170307X30331,Incident,2017-03-05,"Cancun, Mexico",Mexico,unknown,Minor,Airplane,boeing,777,No,0.0,unknown,0.0,0.0,0.0,0.0,unknown
20170310X41139,Accident,2017-03-05,"Matsumoto, Japan",Japan,Fatal,Substantial,Helicopter,bell,412,No,0.0,unknown,9.0,0.0,0.0,0.0,unknown
20170306X60913,Accident,2017-03-06,"Nome, AK",United States,Fatal,Substantial,Airplane,cessna,R172K,No,1.0,Reciprocating,1.0,0.0,0.0,0.0,IMC
20170331X95128,Accident,2017-03-06,"Los Angeles, CA",United States,Non-Fatal,unknown,Airplane,airbus,A319 114,No,2.0,Turbo Fan,0.0,0.0,1.0,120.0,VMC
20170519X01048,Incident,2017-03-07,"Sint Maarten, Sint Maarten",Sint Maarten,unknown,unknown,Airplane,boeing,737,No,0.0,unknown,0.0,0.0,0.0,0.0,unknown
20170308X22148,Accident,2017-03-07,"Hesperia, CA",United States,Fatal,Substantial,Airplane,quicksilver,MXL II,Yes,1.0,Reciprocating,1.0,0.0,0.0,0.0,VMC
20170320X31039,Accident,2017-03-07,"Laramie, WY",United States,Non-Fatal,Substantial,Airplane,cirrus_design_corp,SR22,No,1.0,Reciprocating,0.0,0.0,0.0,3.0,VMC
20170308X02940,Accident,2017-03-08,"West Palm Beach, FL",United States,Non-Fatal,Substantial,Airplane,aerotek,PITTS S-2A,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170308X71845,Accident,2017-03-08,"Apex, NC",United States,Fatal,Substantial,Airplane,jordan_bruce_c,PITTS S2E,Yes,1.0,Reciprocating,1.0,0.0,0.0,0.0,VMC
20170308X73155,Accident,2017-03-08,"Ypsilanti, MI",United States,Non-Fatal,Substantial,Airplane,mcdonnell_douglas,MD80,No,2.0,Turbo Jet,0.0,1.0,0.0,115.0,VMC
20170308X94158,Accident,2017-03-08,"Abbeville, AL",United States,Non-Fatal,Substantial,Airplane,grob_aircraft_ag,G120TP-A,No,1.0,Turbo Prop,0.0,0.0,2.0,0.0,VMC
20170309X53851,Accident,2017-03-08,"Mokuleia, HI",United States,Non-Fatal,Substantial,Glider,burkhart_grob,G 109B,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170309X43126,Accident,2017-03-09,"Robbinsville, NJ",United States,Non-Fatal,Substantial,Airplane,pedersen_bjarne_martin,SPORTSMAN GS-2,Yes,1.0,Reciprocating,0.0,0.0,1.0,0.0,VMC
20170310X82024,Accident,2017-03-09,"Hendersonville, NC",United States,Non-Fatal,Destroyed,Airplane,johnson_jerry,WAG AERO/SPT TRAINER,Yes,1.0,Reciprocating,0.0,1.0,0.0,0.0,VMC
20170310X32632,Accident,2017-03-10,"Istanbul, Turkey",Turkey,Fatal,Destroyed,Helicopter,sikorsky,S76,No,0.0,unknown,7.0,0.0,0.0,0.0,unknown
20170313X72934,Accident,2017-03-10,"Santa Maria, CA",United States,Non-Fatal,Substantial,Gyrocraft,csp_leasing_llc,CAVALON,Yes,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170317X92137,Accident,2017-03-10,"Dallas-Fort Worth (DFW), TX",United States,Non-Fatal,Minor,Airplane,mcdonnell_douglas,DC 9 83(MD-83),No,2.0,Turbo Fan,0.0,0.0,1.0,106.0,IMC
20170311X85300,Accident,2017-03-11,"Reno, NV",United States,Non-Fatal,Substantial,Airplane,piper,AEROSTAR 602P,No,2.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170312X72425,Accident,2017-03-11,"Oakdale, CA",United States,Fatal,Substantial,Airplane,challenger,II,No,1.0,Reciprocating,1.0,0.0,0.0,0.0,VMC
20170313X31543,Accident,2017-03-11,"Bangor, PA",United States,Non-Fatal,Substantial,Glider,schweizer,SGS126,No,0.0,unknown,0.0,0.0,0.0,1.0,VMC
20170313X80726,Accident,2017-03-11,"Okmulgee, OK",United States,Non-Fatal,Substantial,Glider,pipistrel_doo_ajdovscina,VIRUS,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20170320X02920,Accident,2017-03-11,"Minden, NV",United States,Non-Fatal,Substantial,Glider,davis_frank_r,XENOS MOTORGLIDER,Yes,1.0,Reciprocating,0.0,1.0,0.0,0.0,VMC
20170320X23451,Accident,2017-03-11,"Kalaupapa, HI",United States,Non-Fatal,Substantial,Airplane,cessna,208,No,1.0,Turbo Prop,0.0,2.0,0.0,7.0,VMC
20170313X22258,Accident,2017-03-12,"Tampa, FL",United States,Non-Fatal,Substantial,Airplane,piper,PA28,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170313X32343,Accident,2017-03-12,"Mount Airy, SC",United States,Non-Fatal,Substantial,Gyrocraft,kerns_kenneth_h,KENS WINGLESS WONDER,No,1.0,Reciprocating,0.0,1.0,0.0,0.0,VMC
20170313X61441,Accident,2017-03-12,"Carlingford, Ireland",Ireland,Non-Fatal,Destroyed,Helicopter,robinson_helicopter_co_inc,ROBINSON R44 II,No,1.0,Reciprocating,0.0,0.0,2.0,0.0,unknown
20170314X91011,Accident,2017-03-12,"Hillsboro, OR",United States,Non-Fatal,Substantial,Airplane,cessna,172,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20170315X62526,Accident,2017-03-12,"Etchoropo, Sonora, Mexico",Mexico,Fatal,Destroyed,Airplane,piper,PA25,No,0.0,unknown,1.0,0.0,0.0,0.0,unknown
20170316X84435,Accident,2017-03-12,"Gila Bend, AZ",United States,Non-Fatal,Substantial,Airplane,piper,PA 28,No,1.0,Reciprocating,0.0,0.0,0.0,3.0,VMC
20170612X90227,Accident,2017-03-12,"Santa Monica, CA",United States,Non-Fatal,Substantial,Airplane,swearingen,SA227 TT,No,2.0,Turbo Prop,0.0,0.0,0.0,2.0,VMC
20170221X45637,Accident,2017-03-13,"Julian, CA",United States,Non-Fatal,Substantial,Helicopter,kaman_aerospace_corp,K 1200,No,1.0,Turbo Shaft,0.0,0.0,0.0,1.0,VMC
20170314X61104,Accident,2017-03-13,"Skiatook, OK",United States,Non-Fatal,Substantial,Airplane,cessna,182,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170316X90652,Accident,2017-03-13,"Mexicali, Mexico",Mexico,Fatal,Destroyed,Helicopter,md_helicopter,369,No,0.0,unknown,5.0,0.0,0.0,0.0,unknown
20170314X80958,Accident,2017-03-14,"Anchorage, AK",United States,Non-Fatal,Substantial,Airplane,piper,PA 12,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170316X31852,Accident,2017-03-14,"Blacksod Bay, Ireland",Ireland,Fatal,Destroyed,Helicopter,sikorsky,S92,No,0.0,unknown,4.0,0.0,0.0,0.0,unknown
20170314X72543,Accident,2017-03-14,"Chalmers, IN",United States,Fatal,Destroyed,Helicopter,mcdonnell_douglas_heli_co,369FF,No,1.0,Turbo Shaft,1.0,0.0,0.0,0.0,VMC
20170316X00729,Accident,2017-03-15,"Figeac, France",France,Fatal,Destroyed,Helicopter,bell,206,No,0.0,unknown,1.0,0.0,0.0,0.0,unknown
20170317X71944,Accident,2017-03-15,"Manitouwadge, Canada",Canada,unknown,Substantial,Airplane,cessna,172P,No,1.0,Reciprocating,0.0,0.0,0.0,0.0,unknown
20170317X82510,Accident,2017-03-16,"Opal, SD",United States,Fatal,Destroyed,Airplane,cessna,210B,No,1.0,Reciprocating,1.0,0.0,0.0,0.0,VMC
20170317X94822,Incident,2017-03-17,"Sydney, Australia",Australia,Non-Fatal,unknown,Airplane,saab,340,No,2.0,Turbo Prop,0.0,0.0,0.0,19.0,unknown
20170320X83747,Accident,2017-03-17,"Mosby, MO",United States,Non-Fatal,Substantial,Airplane,iniziative_industriali_italian,SKY ARROW 600 SPORT,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170321X82315,Accident,2017-03-17,"Araucaria Municipality, Brazil",Brazil,Non-Fatal,Substantial,Helicopter,bell,206,No,0.0,unknown,0.0,0.0,4.0,0.0,unknown
20170323X64259,Accident,2017-03-17,"St-Bruno, Quebec, Canada",Canada,Fatal,Destroyed,Airplane,cessna,152,No,1.0,unknown,1.0,0.0,1.0,0.0,VMC
20170322X20012,Accident,2017-03-18,"Colorado Springs, CO",United States,Non-Fatal,Substantial,Airplane,cessna,R182,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170411X50232,Accident,2017-03-18,"Borrego Springs, CA",United States,Non-Fatal,Substantial,Airplane,cubcrafters_inc,CC11-160,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20170608X45500,Incident,2017-03-19,"Amsterdam, Netherlands (the)",Netherlands,unknown,unknown,Airplane,boeing,767,No,0.0,unknown,0.0,0.0,0.0,0.0,unknown
20170320X15836,Accident,2017-03-19,"Minter City, MS",United States,Fatal,Destroyed,Airplane,air_tractor_inc,AT 602,No,1.0,Turbo Prop,1.0,0.0,0.0,0.0,VMC
20170320X33640,Accident,2017-03-19,"Palmer, AK",United States,Non-Fatal,Substantial,Airplane,piper,PA 12,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170320X74630,Incident,2017-03-19,"Dayton, OH",United States,Non-Fatal,unknown,Airplane,douglas,DC 9 83,No,2.0,Turbo Fan,0.0,0.0,0.0,163.0,Unk
20170404X35012,Accident,2017-03-19,"Columbia, IL",United States,Non-Fatal,Substantial,Airplane,cessna,120,No,1.0,Reciprocating,0.0,0.0,0.0,2.0,VMC
20170320X00003,Accident,2017-03-20,"Boise, ID",United States,Non-Fatal,Substantial,Airplane,swearingen,SA226,No,2.0,Turbo Prop,0.0,0.0,0.0,1.0,VMC
20170322X15507,Accident,2017-03-20,"Vicksburg, MI",United States,Fatal,unknown,Airplane,luscombe,8F,No,1.0,Reciprocating,1.0,0.0,0.0,0.0,VMC
20170323X20929,Incident,2017-03-20,"Coari Municipality, Brazil, Brazil",Brazil,unknown,Minor,Airplane,atr,ATR42,No,0.0,Turbo Prop,0.0,0.0,0.0,0.0,unknown
20170417X01326,Incident,2017-03-20,"Greeley, CO",United States,Non-Fatal,Minor,Airplane,cessna,172RG,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170501X02753,Accident,2017-03-21,"Oronogo, MO",United States,Non-Fatal,Substantial,Airplane,john_goodman,Air Camper,Yes,1.0,Reciprocating,0.0,0.0,1.0,0.0,VMC
20171024X25956,Incident,2017-03-21,"Guarulhos, Brazil",Brazil,unknown,Minor,Airplane,atr,ATR72,No,2.0,Turbo Prop,0.0,0.0,0.0,0.0,unknown
20170321X21045,Accident,2017-03-22,"Islip, NY",United States,Non-Fatal,Substantial,Airplane,beech,95B55,No,2.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170323X32741,Accident,2017-03-22,"Bozeman, MT",United States,Non-Fatal,Substantial,Airplane,maxcy_christopher_l,STOL KING,Yes,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170323X35223,Accident,2017-03-22,"Ketchikan, AK",United States,Non-Fatal,Substantial,Airplane,dehavilland,DHC-2,No,1.0,Reciprocating,0.0,0.0,0.0,3.0,VMC
20170323X53116,Accident,2017-03-22,"Atlanta, GA",United States,Non-Fatal,Substantial,Airplane,cirrus_design_corp,SR22,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170323X90917,Accident,2017-03-23,"Timberlake, NC",United States,Non-Fatal,Substantial,Airplane,cessna,172,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170324X45514,Incident,2017-03-23,"Dubbo, Australia",Australia,Non-Fatal,unknown,Airplane,saab,340,No,0.0,unknown,0.0,0.0,0.0,26.0,unknown
20170324X00400,Accident,2017-03-24,"Union City, OK",United States,Fatal,Destroyed,Airplane,beech,V35,No,0.0,Reciprocating,1.0,0.0,0.0,0.0,VMC
20170324X05532,Accident,2017-03-24,"Marietta, GA",United States,Fatal,Destroyed,Airplane,cessna,500,No,2.0,Turbo Fan,1.0,0.0,0.0,0.0,VMC
20170324X50850,Accident,2017-03-24,"Baltimore, MD",United States,Non-Fatal,Substantial,Airplane,cessna,172,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170328X23328,Accident,2017-03-24,"Salt Lake City, UT",United States,Non-Fatal,Substantial,Airplane,cessna,550,No,2.0,Turbo Fan,0.0,0.0,0.0,7.0,VMC
20170325X73114,Accident,2017-03-25,"Hayden, AL",United States,Fatal,Destroyed,Airplane,cessna,T210,No,1.0,Reciprocating,4.0,0.0,0.0,0.0,VMC
20170326X54753,Accident,2017-03-25,"Louisa, VA",United States,Non-Fatal,Substantial,Airplane,dempsey_daniel_m,ZODIAC CH601XLB,Yes,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170327X44109,Accident,2017-03-25,"Mackay, ID",United States,Non-Fatal,Substantial,Airplane,cessna,182,No,1.0,Reciprocating,0.0,2.0,0.0,0.0,VMC
20170327X52824,Accident,2017-03-25,"Warroad, MN",United States,Non-Fatal,Substantial,Airplane,aeronca,11AC,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170328X92656,Accident,2017-03-25,"Stonewall, TX",United States,Fatal,Substantial,Airplane,piper,PA-28-140,No,1.0,Reciprocating,1.0,0.0,0.0,0.0,VMC
20170326X55937,Accident,2017-03-26,"Cleveland, TN",United States,Non-Fatal,Substantial,Airplane,cirrus_design_corp,SR20,No,1.0,Reciprocating,0.0,0.0,0.0,4.0,VMC
20170327X60749,Accident,2017-03-26,"Death Valley, CA",United States,Non-Fatal,Substantial,Airplane,cessna,170,No,1.0,Reciprocating,0.0,2.0,0.0,2.0,VMC
20170328X20623,Accident,2017-03-27,"Ardabil, Iran (Islamic Republic of)",Iran,Non-Fatal,Substantial,Airplane,boeing,737,No,0.0,unknown,0.0,0.0,0.0,185.0,unknown
20170329X43527,Accident,2017-03-27,"Cloncoskoran, Ireland",Ireland,Fatal,Destroyed,Airplane,rutan,LONGEZ,No,0.0,unknown,1.0,0.0,0.0,0.0,unknown
20170329X51450,Accident,2017-03-27,"Soldotna, AK",United States,Non-Fatal,Substantial,Airplane,piper,PA22,No,1.0,Reciprocating,0.0,0.0,0.0,1.0,VMC
20170403X34858,Accident,2017-03-27,"Reefton, New Zealand",New Zealand,Fatal,Substantial,Helicopter,robinson,R22,No,0.0,unknown,1.0,0.0,0.0,0.0,unknown
